,close,predictions,to change,buy & hold result,algo result from "yesterday"
0,979.93,0,1.02048E-05,1000,1000
1,979.94,0,1.02047E-05,1000.010205,1000
2,979.95,1,3.06138E-05,1000.02041,1000
3,979.98,1,1.02043E-05,1000.051024,1000.030614
4,979.99,0,0,1000.061229,1000.040818
5,979.99,0,0,1000.061229,1000.040818
6,979.99,0,0,1000.061229,1000.040818
7,979.99,0,0,1000.061229,1000.040818
8,979.99,0,0,1000.061229,1000.040818
9,979.99,0,0,1000.061229,1000.040818
10,979.99,0,-1.02042E-05,1000.061229,1000.040818
11,979.98,0,1.02043E-05,1000.051024,1000.040818
12,979.99,0,-1.02042E-05,1000.061229,1000.040818
13,979.98,0,1.02043E-05,1000.051024,1000.040818
14,979.99,0,0,1000.061229,1000.040818
15,979.99,0,0,1000.061229,1000.040818
16,979.99,0,0,1000.061229,1000.040818
17,979.99,0,0,1000.061229,1000.040818
18,979.99,0,0,1000.061229,1000.040818
19,979.99,0,0.000642864,1000.061229,1000.040818
20,980.62,1,0,1000.704132,1000.040818
21,980.62,0,0,1000.704132,1000.040818
22,980.62,0,0,1000.704132,1000.040818
23,980.62,1,-0.000377312,1000.704132,1000.040818
24,980.25,1,-0.000224433,1000.326554,999.6634907
25,980.03,1,-4.08151E-05,1000.102048,999.4391337
26,979.99,0,0,1000.061229,999.3983415
27,979.99,0,0.000255105,1000.061229,999.3983415
28,980.24,0,-0.000438668,1000.316349,999.3983415
29,979.81,1,-0.000142885,999.8775423,999.3983415
30,979.67,0,-0.000632866,999.7346749,999.2555426
31,979.05,0,-0.000868189,999.1019767,999.2555426
32,978.2,0,-0.000582703,998.2345678,999.2555426
33,977.63,0,0.001421806,997.6528936,999.2555426
34,979.02,0,0.000183857,999.0713622,999.2555426
35,979.2,0,-2.04248E-05,999.2550488,999.2555426
36,979.18,0,-0.000122552,999.2346392,999.2555426
37,979.06,0,4.08555E-05,999.1121815,999.2555426
38,979.1,0,0.000102135,999.1530007,999.2555426
39,979.2,0,0,999.2550488,999.2555426
40,979.2,0,-1.02124E-05,999.2550488,999.2555426
41,979.19,0,0.000592326,999.244844,999.2555426
42,979.77,0,0.000867551,999.836723,999.2555426
43,980.62,0,0.000377312,1000.704132,999.2555426
44,980.99,0,0.000112132,1001.08171,999.2555426
45,981.1,0,0,1001.193963,999.2555426
46,981.1,0,0.000234431,1001.193963,999.2555426
47,981.33,0,0.000886552,1001.428673,999.2555426
48,982.2,0,0.000376705,1002.316492,999.2555426
49,982.57,0,5.0887E-05,1002.69407,999.2555426
50,982.62,0,0.000386721,1002.745094,999.2555426
51,983,0,0.001780264,1003.132877,999.2555426
52,984.75,0,0.000233562,1004.918719,999.2555426
53,984.98,1,0.003116815,1005.153429,999.2555426
54,988.05,1,0.00096149,1008.286306,1002.370037
55,989,1,0,1009.255763,1003.333805
56,989,0,0.0009909,1009.255763,1003.333805
57,989.98,1,2.02024E-05,1010.255835,1003.333805
58,990,0,0.00040404,1010.276244,1003.354075
59,990.4,1,0.001312601,1010.684437,1003.354075
60,991.7,0,0,1012.011062,1004.671079
61,991.7,0,0,1012.011062,1004.671079
62,991.7,0,0.000302511,1012.011062,1004.671079
63,992,1,0.002520161,1012.317206,1004.671079
64,994.5,0,0,1014.868409,1007.203012
65,994.5,0,0,1014.868409,1007.203012
66,994.5,0,0,1014.868409,1007.203012
67,994.5,0,9.04977E-05,1014.868409,1007.203012
68,994.59,0,-2.01088E-05,1014.960252,1007.203012
69,994.57,0,-1.00546E-05,1014.939843,1007.203012
70,994.56,0,3.01641E-05,1014.929638,1007.203012
71,994.59,0,-1.00544E-05,1014.960252,1007.203012
72,994.58,0,0.000100545,1014.950047,1007.203012
73,994.68,0,0.000110588,1015.052096,1007.203012
74,994.79,1,1.00524E-05,1015.164348,1007.203012
75,994.8,0,0,1015.174553,1007.213137
76,994.8,0,-1.00523E-05,1015.174553,1007.213137
77,994.79,0,0,1015.164348,1007.213137
78,994.79,0,-0.000201047,1015.164348,1007.213137
79,994.59,0,0.000201088,1014.960252,1007.213137
80,994.79,0,-1.00524E-05,1015.164348,1007.213137
81,994.78,0,1.00525E-05,1015.154144,1007.213137
82,994.79,0,1.00524E-05,1015.164348,1007.213137
83,994.8,0,0,1015.174553,1007.213137
84,994.8,0,0,1015.174553,1007.213137
85,994.8,0,0,1015.174553,1007.213137
86,994.8,0,-0.000140732,1015.174553,1007.213137
87,994.66,0,9.04832E-05,1015.031686,1007.213137
88,994.75,1,4.02111E-05,1015.123529,1007.213137
89,994.79,0,-5.02619E-05,1015.164348,1007.253638
90,994.74,0,-5.02644E-05,1015.113324,1007.253638
91,994.69,1,1.00534E-05,1015.0623,1007.253638
92,994.7,0,0.000100533,1015.072505,1007.263764
93,994.8,0,0,1015.174553,1007.263764
94,994.8,0,0,1015.174553,1007.263764
95,994.8,0,-9.04704E-05,1015.174553,1007.263764
96,994.71,0,4.02127E-05,1015.08271,1007.263764
97,994.75,0,0,1015.123529,1007.263764
98,994.75,0,1.00528E-05,1015.123529,1007.263764
99,994.76,0,-1.00527E-05,1015.133734,1007.263764
100,994.75,0,0,1015.123529,1007.263764
101,994.75,0,4.02111E-05,1015.123529,1007.263764
102,994.79,0,1.00524E-05,1015.164348,1007.263764
103,994.8,0,-2.01045E-05,1015.174553,1007.263764
104,994.78,0,1.00525E-05,1015.154144,1007.263764
105,994.79,0,-0.000100524,1015.164348,1007.263764
106,994.69,1,-0.000522776,1015.0623,1007.263764
107,994.17,0,-0.000170997,1014.53165,1006.737191
108,994,1,1.00604E-05,1014.358168,1006.737191
109,994.01,1,-1.00603E-05,1014.368373,1006.747319
110,994,0,1.00604E-05,1014.358168,1006.737191
111,994.01,1,-1.00603E-05,1014.368373,1006.737191
112,994,1,1.00604E-05,1014.358168,1006.727063
113,994.01,1,0,1014.368373,1006.737191
114,994.01,1,-1.00603E-05,1014.368373,1006.737191
115,994,1,-0.00084507,1014.358168,1006.727063
116,993.16,1,-0.000161102,1013.500964,1005.876308
117,993,0,1.00705E-05,1013.337687,1005.714259
118,993.01,1,-1.00704E-05,1013.347892,1005.714259
119,993,0,1.00705E-05,1013.337687,1005.704131
120,993.01,1,0,1013.347892,1005.704131
121,993.01,0,-1.00704E-05,1013.347892,1005.704131
122,993,0,0.001802618,1013.337687,1005.704131
123,994.79,0,-0.000160838,1015.164348,1005.704131
124,994.63,0,0.000160864,1015.001072,1005.704131
125,994.79,1,0,1015.164348,1005.704131
126,994.79,0,-0.0002111,1015.164348,1005.704131
127,994.58,0,-0.000231253,1014.950047,1005.704131
128,994.35,0,1.00568E-05,1014.715337,1005.704131
129,994.36,0,0.000241361,1014.725542,1005.704131
130,994.6,0,0,1014.970457,1005.704131
131,994.6,0,-1.00543E-05,1014.970457,1005.704131
132,994.59,1,-0.000221197,1014.960252,1005.704131
133,994.37,0,5.02831E-05,1014.735746,1005.481673
134,994.42,1,0.00018101,1014.78677,1005.481673
135,994.6,0,-1.00543E-05,1014.970457,1005.663675
136,994.59,0,1.00544E-05,1014.960252,1005.663675
137,994.6,1,0,1014.970457,1005.663675
138,994.6,0,0,1014.970457,1005.663675
139,994.6,0,0,1014.970457,1005.663675
140,994.6,0,0,1014.970457,1005.663675
141,994.6,0,0,1014.970457,1005.663675
142,994.6,0,-1.00543E-05,1014.970457,1005.663675
143,994.59,0,-3.01632E-05,1014.960252,1005.663675
144,994.56,0,3.01641E-05,1014.929638,1005.663675
145,994.59,0,0,1014.960252,1005.663675
146,994.59,0,0.000402176,1014.960252,1005.663675
147,994.99,1,-9.04532E-05,1015.368445,1005.663675
148,994.9,1,-3.01538E-05,1015.276601,1005.572709
149,994.87,0,1.00516E-05,1015.245987,1005.542388
150,994.88,1,-3.01544E-05,1015.256192,1005.542388
151,994.85,0,0,1015.225577,1005.512066
152,994.85,0,1.00518E-05,1015.225577,1005.512066
153,994.86,0,0,1015.235782,1005.512066
154,994.86,0,0,1015.235782,1005.512066
155,994.86,0,-1.00517E-05,1015.235782,1005.512066
156,994.85,0,0,1015.225577,1005.512066
157,994.85,1,-0.000211087,1015.225577,1005.512066
158,994.64,0,2.01078E-05,1015.011276,1005.299815
159,994.66,0,0.000201074,1015.031686,1005.299815
160,994.86,1,0,1015.235782,1005.299815
161,994.86,1,0.000140723,1015.235782,1005.299815
162,995,0,0,1015.378649,1005.441285
163,995,0,-1.00503E-05,1015.378649,1005.441285
164,994.99,0,1.00504E-05,1015.368445,1005.441285
165,995,0,-1.00503E-05,1015.378649,1005.441285
166,994.99,0,1.00504E-05,1015.368445,1005.441285
167,995,0,0,1015.378649,1005.441285
168,995,0,0.000753769,1015.378649,1005.441285
169,995.75,1,0.001255335,1016.14401,1005.441285
170,997,1,0,1017.419612,1006.70345
171,997,1,0,1017.419612,1006.70345
172,997,0,0.001003009,1017.419612,1006.70345
173,998,0,0.000941884,1018.440093,1006.70345
174,998.94,0,3.00318E-05,1019.399345,1006.70345
175,998.97,0,2.00206E-05,1019.429959,1006.70345
176,998.99,0,0,1019.450369,1006.70345
177,998.99,0,0.000210212,1019.450369,1006.70345
178,999.2,0,-0.000220176,1019.66467,1006.70345
179,998.98,1,0.000210214,1019.440164,1006.70345
180,999.19,0,0.00021017,1019.654465,1006.915074
181,999.4,0,-0.00020012,1019.868766,1006.915074
182,999.2,1,0,1019.66467,1006.915074
183,999.2,0,0,1019.66467,1006.915074
184,999.2,0,-0.000160128,1019.66467,1006.915074
185,999.04,0,-1.00096E-05,1019.501393,1006.915074
186,999.03,0,0.00034033,1019.491188,1006.915074
187,999.37,1,0.000120076,1019.838152,1006.915074
188,999.49,0,-0.000140071,1019.960609,1007.03598
189,999.35,1,-0.000350228,1019.817742,1007.03598
190,999,0,0.0001001,1019.460574,1006.683288
191,999.1,1,-0.000740667,1019.562622,1006.683288
192,998.36,0,-0.000230378,1018.807466,1005.937671
193,998.13,0,-0.001011892,1018.572755,1005.937671
194,997.12,1,-0.000621791,1017.542069,1005.937671
195,996.5,0,0,1016.909371,1005.312189
196,996.5,0,-0.000541897,1016.909371,1005.312189
197,995.96,0,-0.00054219,1016.358311,1005.312189
198,995.42,1,0.001557132,1015.807252,1005.312189
199,996.97,1,-0.001073252,1017.388997,1006.877592
200,995.9,0,7.02882E-05,1016.297082,1005.796959
201,995.97,0,0.000471902,1016.368516,1005.796959
202,996.44,0,5.01786E-05,1016.848142,1005.796959
203,996.49,0,1.00352E-05,1016.899166,1005.796959
204,996.5,0,-2.00702E-05,1016.909371,1005.796959
205,996.48,0,0,1016.888961,1005.796959
206,996.48,0,-0.000351236,1016.888961,1005.796959
207,996.13,0,0.000371437,1016.531793,1005.796959
208,996.5,0,-0.000291019,1016.909371,1005.796959
209,996.21,0,-0.000331255,1016.613432,1005.796959
210,995.88,1,-0.000652689,1016.276673,1005.796959
211,995.23,1,0.000311486,1015.61336,1005.140486
212,995.54,0,0.000150672,1015.929709,1005.453573
213,995.69,0,1.00433E-05,1016.082781,1005.453573
214,995.7,0,0.000281209,1016.092986,1005.453573
215,995.98,0,-0.000170686,1016.378721,1005.453573
216,995.81,0,0.000471978,1016.205239,1005.453573
217,996.28,0,0,1016.684865,1005.453573
218,996.28,0,-0.000772875,1016.684865,1005.453573
219,995.51,1,0.000331488,1015.899095,1005.453573
220,995.84,1,-0.000833467,1016.235854,1005.786869
221,995.01,1,0,1015.388854,1004.948579
222,995.01,0,0,1015.388854,1004.948579
223,995.01,0,6.03009E-05,1015.388854,1004.948579
224,995.07,0,-7.03468E-05,1015.450083,1004.948579
225,995,0,1.00503E-05,1015.378649,1004.948579
226,995.01,0,0,1015.388854,1004.948579
227,995.01,0,7.03511E-05,1015.388854,1004.948579
228,995.08,0,0.000582868,1015.460288,1004.948579
229,995.66,0,-1.00436E-05,1016.052167,1004.948579
230,995.65,0,0.000351529,1016.041962,1004.948579
231,996,0,-2.00803E-05,1016.399131,1004.948579
232,995.98,0,0.000220888,1016.378721,1004.948579
233,996.2,0,-0.00167637,1016.603227,1004.948579
234,994.53,1,0.001457975,1014.899023,1004.948579
235,995.98,0,2.00807E-05,1016.378721,1006.413769
236,996,0,-0.000251004,1016.399131,1006.413769
237,995.75,1,-0.000431835,1016.14401,1006.413769
238,995.32,1,0,1015.705203,1005.979164
239,995.32,0,1.0047E-05,1015.705203,1005.979164
240,995.33,1,0.000673144,1015.715408,1005.979164
241,996,0,0,1016.399131,1006.656332
242,996,1,-0.000823293,1016.399131,1006.656332
243,995.18,0,-9.04359E-05,1015.562336,1005.827559
244,995.09,1,-0.000592911,1015.470493,1005.827559
245,994.5,1,0.000502765,1014.868409,1005.231193
246,995,0,0,1015.378649,1005.736588
247,995,1,-0.000432161,1015.378649,1005.736588
248,994.57,0,0.000170928,1014.939843,1005.301948
249,994.74,0,0.000251322,1015.113324,1005.301948
250,994.99,0,-1.00504E-05,1015.368445,1005.301948
251,994.98,0,0,1015.35824,1005.301948
252,994.98,1,-0.001286458,1015.35824,1005.301948
253,993.7,1,0.001227735,1014.052024,1004.008669
254,994.92,0,-0.000130664,1015.297011,1005.241325
255,994.79,0,-0.000190995,1015.164348,1005.241325
256,994.6,1,0.000382063,1014.970457,1005.241325
257,994.98,0,-0.000331665,1015.35824,1005.625391
258,994.65,0,0.001045594,1015.021481,1005.625391
259,995.69,0,0.000110476,1016.082781,1005.625391
260,995.8,0,0.00023097,1016.195034,1005.625391
261,996.03,0,0.000471873,1016.429745,1005.625391
262,996.5,0,0,1016.909371,1005.625391
263,996.5,0,0,1016.909371,1005.625391
264,996.5,0,0,1016.909371,1005.625391
265,996.5,0,0,1016.909371,1005.625391
266,996.5,0,-5.01756E-05,1016.909371,1005.625391
267,996.45,0,6.02138E-05,1016.858347,1005.625391
268,996.51,0,0.000461611,1016.919576,1005.625391
269,996.97,0,-0.000391185,1017.388997,1005.625391
270,996.58,0,0.001424873,1016.99101,1005.625391
271,998,1,0,1018.440093,1005.625391
272,998,1,0.001002004,1018.440093,1005.625391
273,999,1,0,1019.460574,1006.633032
274,999,0,0,1019.460574,1006.633032
275,999,0,0.000730731,1019.460574,1006.633032
276,999.73,1,4.00108E-05,1020.205525,1006.633032
277,999.77,0,2.00046E-05,1020.246344,1006.673308
278,999.79,0,-1.00021E-05,1020.266754,1006.673308
279,999.78,0,0,1020.256549,1006.673308
280,999.78,0,-3.00066E-05,1020.256549,1006.673308
281,999.75,0,-0.000100025,1020.225935,1006.673308
282,999.65,1,0.000140049,1020.123886,1006.673308
283,999.79,0,0,1020.266754,1006.814292
284,999.79,0,1.00021E-05,1020.266754,1006.814292
285,999.8,0,0,1020.276959,1006.814292
286,999.8,0,-1.0002E-05,1020.276959,1006.814292
287,999.79,0,1.00021E-05,1020.266754,1006.814292
288,999.8,0,0,1020.276959,1006.814292
289,999.8,0,0,1020.276959,1006.814292
290,999.8,0,0,1020.276959,1006.814292
291,999.8,0,0,1020.276959,1006.814292
292,999.8,0,0,1020.276959,1006.814292
293,999.8,0,0,1020.276959,1006.814292
294,999.8,0,-1.0002E-05,1020.276959,1006.814292
295,999.79,0,1.00021E-05,1020.266754,1006.814292
296,999.8,0,0.000130026,1020.276959,1006.814292
297,999.93,0,0,1020.409621,1006.814292
298,999.93,0,-0.00043003,1020.409621,1006.814292
299,999.5,0,0,1019.970814,1006.814292
300,999.5,0,0.000410205,1019.970814,1006.814292
301,999.91,0,1.00009E-05,1020.389211,1006.814292
302,999.92,1,1.00008E-05,1020.399416,1006.814292
303,999.93,0,0,1020.409621,1006.824361
304,999.93,0,0,1020.409621,1006.824361
305,999.93,0,-1.00007E-05,1020.409621,1006.824361
306,999.92,1,0,1020.399416,1006.824361
307,999.92,0,-0.00038003,1020.399416,1006.824361
308,999.54,0,-7.00322E-05,1020.011633,1006.824361
309,999.47,1,0.000450239,1019.9402,1006.824361
310,999.92,0,1.00008E-05,1020.399416,1007.277672
311,999.93,0,6.00042E-05,1020.409621,1007.277672
312,999.99,0,1.00001E-05,1020.47085,1007.277672
313,1000,0,0,1020.481055,1007.277672
314,1000,0,0,1020.481055,1007.277672
315,1000,0,0,1020.481055,1007.277672
316,1000,0,-6E-05,1020.481055,1007.277672
317,999.94,1,-0.000590035,1020.419826,1007.277672
318,999.35,1,8.0052E-05,1019.817742,1006.683342
319,999.43,1,0.000380217,1019.899381,1006.763929
320,999.81,1,9.00171E-05,1020.287163,1007.146718
321,999.9,1,0.00010001,1020.379007,1007.237378
322,1000,0,0,1020.481055,1007.338112
323,1000,0,0,1020.481055,1007.338112
324,1000,0,0,1020.481055,1007.338112
325,1000,0,-0.0001,1020.481055,1007.338112
326,999.9,0,0,1020.379007,1007.338112
327,999.9,0,9.0009E-05,1020.379007,1007.338112
328,999.99,0,0,1020.47085,1007.338112
329,999.99,0,1.00001E-05,1020.47085,1007.338112
330,1000.00 ,0,0,1020.481055,1007.338112
331,1000.00 ,0,-0.0001,1020.481055,1007.338112
332,999.9,1,0.00010001,1020.379007,1007.338112
333,1000,0,0,1020.481055,1007.438856
334,1000,0,0,1020.481055,1007.438856
335,1000,0,0,1020.481055,1007.438856
336,1000,1,-1E-05,1020.481055,1007.438856
337,999.99,0,1.00001E-05,1020.47085,1007.428782
338,1000,0,-8E-05,1020.481055,1007.428782
339,999.92,1,-2.00016E-05,1020.399416,1007.428782
340,999.9,1,8.0008E-05,1020.379007,1007.408631
341,999.98,0,-3.00006E-05,1020.460645,1007.489232
342,999.95,1,-0.000440022,1020.430031,1007.489232
343,999.51,1,0.000120059,1019.981019,1007.045915
344,999.63,0,-7.00259E-05,1020.103477,1007.166819
345,999.56,0,0,1020.032043,1007.166819
346,999.56,0,0,1020.032043,1007.166819
347,999.56,0,8.00352E-05,1020.032043,1007.166819
348,999.64,0,0,1020.113682,1007.166819
349,999.64,0,-1.00036E-05,1020.113682,1007.166819
350,999.63,0,-2.00074E-05,1020.103477,1007.166819
351,999.61,0,0.00036014,1020.083067,1007.166819
352,999.97,0,-0.000370011,1020.45044,1007.166819
353,999.6,0,-0.000190076,1020.072862,1007.166819
354,999.41,0,0.000240142,1019.878971,1007.166819
355,999.65,1,8.0028E-05,1020.123886,1007.166819
356,999.73,1,-7.00189E-05,1020.205525,1007.247421
357,999.66,1,9.00306E-05,1020.134091,1007.176895
358,999.75,0,0.000150038,1020.225935,1007.267571
359,999.9,1,-0.00010001,1020.379007,1007.267571
360,999.8,0,-0.000110022,1020.276959,1007.166835
361,999.69,0,3.00093E-05,1020.164706,1007.166835
362,999.72,0,-0.000380106,1020.19532,1007.166835
363,999.34,0,-5.0033E-05,1019.807537,1007.166835
364,999.29,1,-9.00639E-05,1019.756513,1007.166835
365,999.2,0,-1.0008E-05,1019.66467,1007.076125
366,999.19,1,1.00081E-05,1019.654465,1007.076125
367,999.2,0,4.0032E-05,1019.66467,1007.086204
368,999.24,1,-0.000640487,1019.705489,1007.086204
369,998.6,1,-0.000721009,1019.052381,1006.441179
370,997.88,0,-0.000180382,1018.317635,1005.715525
371,997.7,0,-0.001733988,1018.133948,1005.715525
372,995.97,1,0.001315301,1016.368516,1005.715525
373,997.28,0,-6.01636E-05,1017.705346,1007.038343
374,997.22,0,-0.000150418,1017.644117,1007.038343
375,997.07,1,-8.02351E-05,1017.491045,1007.038343
376,996.99,1,-0.002066219,1017.409407,1006.957544
377,994.93,1,-0.00073372,1015.307216,1004.876948
378,994.2,0,-0.000341984,1014.562265,1004.13965
379,993.86,1,-0.000925684,1014.215301,1004.13965
380,992.94,0,-0.000926541,1013.276459,1003.210134
381,992.02,0,-0.000393137,1012.337616,1003.210134
382,991.63,0,6.05064E-05,1011.939628,1003.210134
383,991.69,1,0.000221844,1012.000857,1003.210134
384,991.91,0,0.000493996,1012.225363,1003.43269
385,992.4,1,0.00035268,1012.725399,1003.43269
386,992.75,0,0.000130949,1013.082567,1003.786581
387,992.88,0,0.001953912,1013.21523,1003.786581
388,994.82,1,0.000904686,1015.194963,1003.786581
389,995.72,0,-0.000110473,1016.113396,1004.694693
390,995.61,0,-0.000542381,1016.001143,1004.694693
391,995.07,1,0.000341685,1015.450083,1004.694693
392,995.41,1,0.000954381,1015.797047,1005.037982
393,996.36,0,0,1016.766504,1005.99717
394,996.36,0,0.00026095,1016.766504,1005.99717
395,996.62,0,0.000200678,1017.031829,1005.99717
396,996.82,0,1.00319E-05,1017.235925,1005.99717
397,996.83,0,0.000120382,1017.24613,1005.99717
398,996.95,0,-8.02447E-05,1017.368588,1005.99717
399,996.87,0,0,1017.286949,1005.99717
400,996.87,0,0,1017.286949,1005.99717
401,996.87,0,-1.00314E-05,1017.286949,1005.99717
402,996.86,0,1.00315E-05,1017.276744,1005.99717
403,996.87,0,0,1017.286949,1005.99717
404,996.87,0,0,1017.286949,1005.99717
405,996.87,0,0,1017.286949,1005.99717
406,996.87,0,-1.00314E-05,1017.286949,1005.99717
407,996.86,1,-2.0063E-05,1017.276744,1005.99717
408,996.84,0,3.00951E-05,1017.256335,1005.976987
409,996.87,0,0,1017.286949,1005.976987
410,996.87,0,0,1017.286949,1005.976987
411,996.87,0,0,1017.286949,1005.976987
412,996.87,0,-2.00628E-05,1017.286949,1005.976987
413,996.85,0,-0.000571801,1017.266539,1005.976987
414,996.28,1,0.000592203,1016.684865,1005.976987
415,996.87,0,-0.000200628,1017.286949,1006.57273
416,996.67,0,0.000160535,1017.082853,1006.57273
417,996.83,0,1.00318E-05,1017.24613,1006.57273
418,996.84,0,1.00317E-05,1017.256335,1006.57273
419,996.85,0,0,1017.266539,1006.57273
420,996.85,0,-0.000150474,1017.266539,1006.57273
421,996.7,0,0.000280927,1017.113467,1006.57273
422,996.98,0,1.00303E-05,1017.399202,1006.57273
423,996.99,0,1.00302E-05,1017.409407,1006.57273
424,997,1,-0.000120361,1017.419612,1006.57273
425,996.88,0,0.000120376,1017.297154,1006.451578
426,997,0,0,1017.419612,1006.451578
427,997,0,-0.000541625,1017.419612,1006.451578
428,996.46,1,0.001394938,1016.868552,1006.451578
429,997.85,0,-0.00084181,1018.287021,1007.855515
430,997.01,1,0.000982939,1017.429816,1007.855515
431,997.99,0,-7.0141E-05,1018.429888,1008.846176
432,997.92,0,8.01667E-05,1018.358454,1008.846176
433,998,0,0,1018.440093,1008.846176
434,998,0,0,1018.440093,1008.846176
435,998,0,0,1018.440093,1008.846176
436,998,0,0,1018.440093,1008.846176
437,998,0,0,1018.440093,1008.846176
438,998,0,1.002E-05,1018.440093,1008.846176
439,998.01,0,0,1018.450297,1008.846176
440,998.01,0,7.01396E-05,1018.450297,1008.846176
441,998.08,0,0.00066127,1018.521731,1008.846176
442,998.74,0,-0.000750946,1019.195249,1008.846176
443,997.99,0,1.00201E-05,1018.429888,1008.846176
444,998,0,0,1018.440093,1008.846176
445,998,0,-0.001973948,1018.440093,1008.846176
446,996.03,1,-0.000491953,1016.429745,1008.846176
447,995.54,1,-0.000813629,1015.929709,1008.349871
448,994.73,0,-0.00131694,1015.10312,1007.529448
449,993.42,0,-0.000412716,1013.766289,1007.529448
450,993.01,0,-0.000866054,1013.347892,1007.529448
451,992.15,1,0.00045356,1012.470278,1007.529448
452,992.6,0,0.000402982,1012.929495,1007.986424
453,993,0,0.001450151,1013.337687,1007.986424
454,994.44,0,-0.000231286,1014.80718,1007.986424
455,994.21,1,0.00188089,1014.572469,1007.986424
456,996.08,0,0.000913581,1016.480769,1009.882336
457,996.99,0,-0.000401208,1017.409407,1009.882336
458,996.59,0,-0.000290992,1017.001214,1009.882336
459,996.3,0,0.0007026,1016.705275,1009.882336
460,997,0,-0.000361083,1017.419612,1009.882336
461,996.64,0,0.000361214,1017.052238,1009.882336
462,997,0,-0.000100301,1017.419612,1009.882336
463,996.9,0,-8.02488E-05,1017.317563,1009.882336
464,996.82,0,-7.02233E-05,1017.235925,1009.882336
465,996.75,0,0.000250815,1017.164491,1009.882336
466,997,0,0.000200602,1017.419612,1009.882336
467,997.2,0,0.001243482,1017.623708,1009.882336
468,998.44,1,-9.01406E-05,1018.889104,1009.882336
469,998.35,0,5.00826E-05,1018.797261,1009.791304
470,998.4,0,-0.001382212,1018.848285,1009.791304
471,997.02,1,-0.00094281,1017.440021,1009.791304
472,996.08,1,-0.00031122,1016.480769,1008.839263
473,995.77,1,0.000251062,1016.16442,1008.525292
474,996.02,1,-0.000953796,1016.41954,1008.778495
475,995.07,1,-0.002793773,1015.450083,1007.816326
476,992.29,1,0.001682976,1012.613146,1005.000715
477,993.96,1,-0.001519176,1014.317349,1006.692107
478,992.45,1,0.00141065,1012.776423,1005.162765
479,993.85,0,-3.01856E-05,1014.205096,1006.580698
480,993.82,0,3.01866E-05,1014.174482,1006.580698
481,993.85,0,-0.000462847,1014.205096,1006.580698
482,993.39,1,0.000432861,1013.735675,1006.580698
483,993.82,1,3.01866E-05,1014.174482,1007.016408
484,993.85,0,-0.000352166,1014.205096,1007.046806
485,993.5,1,0.000322094,1013.847928,1007.046806
486,993.82,0,-0.000422612,1014.174482,1007.37117
487,993.4,0,-0.000895913,1013.74588,1007.37117
488,992.51,0,0.000493698,1012.837652,1007.37117
489,993,0,0,1013.337687,1007.37117
490,993,0,0,1013.337687,1007.37117
491,993,0,-0.000130916,1013.337687,1007.37117
492,992.87,0,0.00011079,1013.205025,1007.37117
493,992.98,0,-3.02121E-05,1013.317278,1007.37117
494,992.95,0,-9.0639E-05,1013.286663,1007.37117
495,992.86,1,0.000120863,1013.19482,1007.37117
496,992.98,0,1.00707E-05,1013.317278,1007.492924
497,992.99,0,0,1013.327483,1007.492924
498,992.99,0,0,1013.327483,1007.492924
499,992.99,0,0,1013.327483,1007.492924
500,992.99,0,0,1013.327483,1007.492924
501,992.99,0,0.000856001,1013.327483,1007.492924
502,993.84,0,0.002143202,1014.194891,1007.492924
503,995.97,0,-0.001285179,1016.368516,1007.492924
504,994.69,1,0.001618595,1015.0623,1007.492924
505,996.3,0,-0.000431597,1016.705275,1009.123646
506,995.87,1,0.000602488,1016.266468,1009.123646
507,996.47,0,-0.000140496,1016.878757,1009.731631
508,996.33,0,-0.000582136,1016.735889,1009.731631
509,995.75,1,0.000251067,1016.14401,1009.731631
510,996,0,3.01205E-05,1016.399131,1009.985142
511,996.03,1,0.001234903,1016.429745,1009.985142
512,997.26,0,0.000250687,1017.684937,1011.232375
513,997.51,0,-2.00499E-05,1017.940057,1011.232375
514,997.49,0,-7.01761E-05,1017.919647,1011.232375
515,997.42,0,3.00776E-05,1017.848214,1011.232375
516,997.45,0,0.000521329,1017.878828,1011.232375
517,997.97,0,-7.01424E-05,1018.409478,1011.232375
518,997.9,0,-0.000200421,1018.338045,1011.232375
519,997.7,1,0.000290669,1018.133948,1011.232375
520,997.99,0,-0.000290584,1018.429888,1011.526308
521,997.7,0,7.01614E-05,1018.133948,1011.526308
522,997.77,0,-0.000100223,1018.205382,1011.526308
523,997.67,1,-0.000250584,1018.103334,1011.526308
524,997.42,0,-2.00517E-05,1017.848214,1011.272836
525,997.4,0,-0.001443754,1017.827804,1011.272836
526,995.96,1,-1.00406E-05,1016.358311,1011.272836
527,995.95,1,-0.000672725,1016.348106,1011.262683
528,995.28,0,0.000773652,1015.664384,1010.582381
529,996.05,1,-4.01586E-05,1016.450155,1010.582381
530,996.01,0,0.000230921,1016.409335,1010.541798
531,996.24,0,0.000160604,1016.644046,1010.541798
532,996.4,0,0,1016.807323,1010.541798
533,996.4,0,0,1016.807323,1010.541798
534,996.4,0,0,1016.807323,1010.541798
535,996.4,0,0,1016.807323,1010.541798
536,996.4,0,0.000702529,1016.807323,1010.541798
537,997.1,0,-0.000712065,1017.52166,1010.541798
538,996.39,1,-6.02174E-05,1016.797118,1010.541798
539,996.33,1,0.000692542,1016.735889,1010.480946
540,997.02,0,0.000320956,1017.440021,1011.180746
541,997.34,0,-0.000982614,1017.766575,1011.180746
