,close,predictions
138,9243.2,0.0
139,9749.7,1.0
140,9708.6,1.0
141,9853.5,1.0
142,9656.4,1.0
143,9431.6,1.0
144,9196.4,0.0
145,9319.1,0.0
146,9025.7,1.0
147,8408.3,1.0
148,8459.5,1.0
149,8693.5,1.0
150,8674.1,1.0
151,8477.0,1.0
152,8344.4,1.0
153,8063.0,1.0
154,8245.7,1.0
155,8245.1,1.0
156,8529.0,1.0
157,8403.3,1.0
158,8006.0,1.0
159,7512.3,0.0
160,7592.9,1.0
161,7477.7,0.0
162,7361.3,0.0
163,7366.7,0.0
164,7119.3,0.0
165,7467.7,0.0
166,7400.1,0.0
167,7502.6,0.0
168,7530.8,1.0
169,7646.6,1.0
170,7729.3,1.0
171,7504.3,1.0
172,7631.5,1.0
173,7661.0,1.0
174,7697.8,1.0
175,7622.1,1.0
176,7515.8,1.0
177,6775.1,1.0
178,6885.9,1.0
179,6558.2,1.0
180,6312.3,1.0
181,6647.1,1.0
182,6410.3,0.0
183,6505.8,0.0
184,6460.3,0.0
185,6719.8,1.0
186,6752.4,1.0
187,6765.4,1.0
188,6728.0,1.0
189,6055.7,1.0
190,6167.3,1.0
191,6154.6,1.0
192,6256.6,1.0
193,6082.1,1.0
194,6154.9,1.0
195,5883.5,1.0
196,6213.3,1.0
197,6398.9,1.0
198,6366.8,1.0
199,6619.5,0.0
200,6513.5,1.0
201,6598.4,0.0
202,6546.5,0.0
203,6617.7,1.0
204,6765.5,0.0
205,6714.8,0.0
206,6667.1,0.0
207,6307.2,0.0
208,6389.1,0.0
209,6250.6,1.0
210,6230.2,1.0
211,6254.8,1.0
212,6362.9,1.0
213,6729.9,0.0
214,7322.0,0.0
215,7383.6,1.0
216,7477.5,1.0
217,7339.4,0.0
218,7408.7,1.0
219,7412.3,1.0
220,7723.0,0.0
221,8407.0,0.0
222,8173.7,0.0
223,7937.0,0.0
224,8187.4,0.0
225,8234.1,1.0
226,8215.6,1.0
227,8177.1,1.0
228,7729.4,1.0
229,7606.4,1.0
230,7535.6,0.0
231,7419.0,1.0
232,7014.3,1.0
233,7027.1,1.0
234,6943.6,1.0
235,6724.9,1.0
236,6283.6,0.0
237,6538.8,1.0
238,6152.3,1.0
239,6231.6,1.0
240,6313.0,0.0
241,6255.3,1.0
242,6190.2,1.0
243,6256.9,1.0
244,6306.7,0.0
245,6581.7,0.0
246,6379.1,1.0
247,6481.5,1.0
248,6268.1,1.0
249,6482.2,1.0
250,6359.6,0.0
251,6521.2,0.0
252,6680.4,1.0
253,6734.8,1.0
254,6712.7,1.0
255,6897.6,1.0
256,7074.6,0.0
257,7029.1,0.0
258,6993.7,1.0
259,7033.8,1.0
260,7189.6,1.0
261,7293.9,1.0
262,7264.2,1.0
263,7377.5,1.0
264,6706.8,1.0
265,6514.0,1.0
266,6390.9,1.0
267,6184.3,1.0
268,6238.5,0.0
269,6321.0,1.0
270,6293.9,1.0
271,6338.0,1.0
272,6482.9,0.0
273,6483.7,1.0
274,6519.0,1.0
275,6500.2,1.0
276,6251.9,0.0
277,6342.0,0.0
278,6390.4,1.0
279,6489.2,1.0
280,6766.7,0.0
281,6729.6,0.0
282,6704.1,1.0
283,6584.1,0.0
284,6445.1,1.0
285,6468.1,1.0
286,6689.2,1.0
287,6636.0,1.0
288,6603.9,0.0
289,6635.2,1.0
290,6608.2,0.0
291,6549.9,1.0
292,6507.8,1.0
293,6584.2,1.0
294,6639.1,1.0
295,6596.3,1.0
296,6611.0,1.0
297,6669.6,1.0
298,6650.8,0.0
299,6618.0,0.0
300,6239.1,1.0
301,6291.3,1.0
302,6321.7,1.0
303,6326.8,1.0
304,6699.8,0.0
305,6705.3,1.0
306,6686.6,1.0
307,6574.1,1.0
308,6512.0,1.0
309,6572.2,1.0
310,6583.0,1.0
311,6555.8,1.0
312,6528.7,1.0
313,6530.7,1.0
314,6507.0,0.0
315,6510.0,1.0
316,6494.2,0.0
317,6486.1,1.0
318,6335.0,0.0
319,6325.7,0.0
320,6365.9,1.0
321,6400.5,0.0
322,6424.7,0.0
323,6386.2,0.0
324,6478.2,1.0
325,6459.7,1.0
326,6502.8,1.0
327,6565.3,0.0
328,6474.0,1.0
329,6412.0,0.0
330,6427.1,1.0
331,6446.1,0.0
332,6435.0,1.0
333,6429.2,0.0
334,5842.4,1.0
335,5718.9,1.0
336,5636.2,1.0
337,5621.8,1.0
338,5658.3,1.0
339,4883.8,1.0
340,4524.6,1.0
341,4638.7,1.0
342,4356.0,1.0
343,4398.0,1.0
344,3920.4,1.0
345,4062.2,1.0
346,3837.0,1.0
347,3866.5,1.0
348,4265.4,1.0
349,4296.5,0.0
350,4039.7,1.0
351,4196.2,1.0
352,4160.4,1.0
353,3897.8,1.0
354,3958.5,1.0
355,3771.6,1.0
356,3508.6,1.0
357,3422.2,1.0
358,3430.4,1.0
359,3567.5,1.0
360,3460.5,1.0
361,3407.7,1.0
362,3466.1,1.0
363,3315.3,1.0
