,close,predictions
356,998.0,0.0
357,998.0,0.0
358,997.65,0.0
359,997.92,0.0
360,997.92,0.0
361,997.99,0.0
362,997.74,0.0
363,998.0,0.0
364,998.0,0.0
365,998.0,0.0
366,998.0,0.0
367,998.0,0.0
368,998.0,0.0
369,997.99,0.0
370,997.99,0.0
371,998.0,0.0
372,998.0,0.0
373,998.5,0.0
374,999.12,0.0
375,999.98,0.0
376,1000.0,0.0
377,1000.0,0.0
378,999.99,0.0
379,1000.0,0.0
380,1000.0,0.0
381,1000.0,0.0
382,1001.0,1.0
383,1000.99,0.0
384,1002.0,1.0
385,1004.93,0.0
386,1006.0,0.0
387,1006.0,0.0
388,1006.0,0.0
389,1006.0,0.0
390,1005.99,0.0
391,1005.09,0.0
392,1002.97,0.0
393,1000.37,0.0
394,1001.52,0.0
395,1005.43,0.0
396,1006.45,0.0
397,1007.26,0.0
398,1005.63,0.0
399,1002.53,0.0
400,1004.12,0.0
401,1004.51,0.0
402,1005.5,0.0
403,1005.62,0.0
404,1006.91,0.0
405,1006.16,0.0
406,1007.31,0.0
407,1007.78,0.0
408,1009.0,0.0
409,1008.97,0.0
410,1008.99,0.0
411,1009.11,0.0
412,1010.0,0.0
413,1010.0,0.0
414,1010.0,0.0
415,1011.78,0.0
416,1011.75,0.0
417,1011.33,1.0
418,1009.44,0.0
419,1006.7,0.0
420,1005.39,0.0
421,1003.73,0.0
422,1001.62,0.0
423,1001.55,0.0
424,1005.0,0.0
425,1006.44,0.0
426,1008.69,0.0
427,1008.58,0.0
428,1003.38,1.0
429,1009.74,0.0
430,1009.65,0.0
431,1009.43,0.0
432,1009.5,0.0
433,1009.5,0.0
434,1009.49,0.0
435,1009.5,1.0
436,1009.99,0.0
437,1009.95,0.0
438,1009.38,0.0
439,1009.59,0.0
440,1010.38,1.0
441,1008.24,0.0
442,1009.46,1.0
443,1009.43,0.0
444,1009.63,0.0
445,1009.86,1.0
446,1009.36,0.0
447,1010.24,0.0
448,1009.67,0.0
449,1009.83,0.0
450,1007.18,0.0
451,1008.15,0.0
452,1007.74,0.0
453,1008.78,1.0
454,1008.68,0.0
455,1008.73,0.0
456,1007.68,0.0
457,1008.83,0.0
458,1009.11,1.0
459,1008.59,0.0
460,1009.44,0.0
461,1008.53,0.0
462,1008.43,0.0
463,1007.06,0.0
464,1007.49,0.0
465,1006.33,0.0
466,1006.08,1.0
467,1006.31,0.0
468,1007.19,0.0
469,1006.3,0.0
470,1007.16,1.0
471,1007.53,1.0
472,1007.12,1.0
473,1008.75,0.0
474,1008.29,1.0
475,1009.44,1.0
476,1008.0,0.0
477,1009.33,1.0
478,1006.9,0.0
479,1007.44,0.0
480,1007.41,0.0
481,1007.41,1.0
482,1008.26,0.0
483,1008.22,0.0
484,1008.22,1.0
485,1008.21,0.0
486,1008.03,0.0
487,1007.8,0.0
488,1007.99,0.0
489,1007.33,0.0
490,1007.97,0.0
491,1008.1,0.0
492,1008.0,0.0
493,1009.4,1.0
494,1009.06,0.0
495,1009.47,1.0
496,1009.33,0.0
497,1008.4,1.0
498,1009.34,0.0
499,1009.98,1.0
500,1009.93,0.0
501,1009.98,0.0
502,1009.91,0.0
503,1009.63,0.0
504,1009.62,1.0
505,1009.64,0.0
506,1009.35,0.0
507,1010.0,0.0
508,1009.8,0.0
509,1010.0,0.0
510,1009.8,0.0
511,1010.0,0.0
512,1010.24,0.0
513,1010.36,0.0
