10045.2,5509100000.0,167819752082,16706462.0,16706462.0,-0.37,3.57,22.77,9594.24045508,9694.76,9889.09,9892.87,9890.98
9948.74,5584790000.0,166208246758,16706462.0,16706462.0,-1.36,2.54,21.52,9623.49695738,9696.70,9839.17,9845.78,9842.48
9936.94,5641890000.0,166011110506,16706462.0,16706462.0,-1.47,2.4,21.35,9876.17791806,9699.99,9801.07,9807.9,9804.49
9977.16,5698700000.0,166683293837,16706487.0,16706487.0,-1.04,2.81,21.8,9954.06871961,9701.94,9863.67,9866.11,9864.89
9999.95,5727980000.0,167064034676,16706487.0,16706487.0,-0.85,3.04,22.03,9898.43268313,9703.84,9854.21,9860.17,9857.19
9985.87,5740330000.0,166828807339,16706487.0,16706487.0,-0.92,2.89,21.82,9820.56494729,9706.11,9845.97,9849.08,9847.53
9934.47,5760120000.0,165970093907,16706487.0,16706487.0,-1.32,2.37,21.18,9872.54211444,9708.02,9798.65,9806.52,9802.58
9927.2,5719080000.0,165849263160,16706550.0,16706550.0,-1.13,2.3,21.08,9931.79495483,9709.41,9830.6,9832.66,9831.63
9997.53,5834460000.0,167024234822,16706550.0,16706550.0,0.0,3.02,21.91,10041.47746099,9712.18,9869.26,9875.48,9872.37
10030.3,5872390000.0,167571828829,16706562.0,16706562.0,0.61,3.37,22.3,10066.59821831,9714.03,9878.66,9881.04,9879.85
10015.8,5886490000.0,167329583680,16706562.0,16706562.0,0.39,3.21,22.11,10077.56575230,9715.42,9887.65,9889.34,9888.49
10029.4,5899340000.0,167557174040,16706600.0,16706600.0,0.54,3.36,22.27,10109.10037942,9717.98,9883.92,9887.36,9885.64
10029.4,5917320000.0,167557174040,16706600.0,16706600.0,0.61,3.36,22.27,10084.88297725,9719.95,9904.74,9907.23,9905.99
10031.3,5931060000.0,167588916580,16706600.0,16706600.0,0.69,3.37,22.29,10057.44455515,9721.62,9900.15,9903.83,9901.99
10043.8,5944370000.0,167798000175,16706625.0,16706625.0,0.79,3.51,22.43,10079.90147381,9723.44,9898.77,9904.95,9901.86
10056.9,5956020000.0,168016856962,16706625.0,16706625.0,0.65,3.64,22.58,10071.21129664,9725.73,9902.37,9904.54,9903.46
10014.6,5948820000.0,167310286900,16706637.0,16706637.0,-0.02,3.24,22.04,10083.95798720,9727.15,9864.4,9870.4,9867.4
10005.9,5952490000.0,167164939158,16706637.0,16706637.0,-0.17,3.16,21.92,10142.35616791,9728.80,9873.07,9876.31,9874.69
10003.9,5947180000.0,167131906032,16706675.0,16706675.0,-0.19,3.16,21.88,10245.14865545,9730.50,9864.3,9866.23,9865.27
10000.9,5948970000.0,167081786008,16706675.0,16706675.0,-0.27,3.17,21.83,10319.88612299,9732.27,9872.08,9875.74,9873.91
10027.4,5966810000.0,167524763580,16706700.0,16706700.0,-0.09,3.51,22.15,10376.61433664,9733.80,9891.56,9896.37,9893.97
10031.5,5972070000.0,167593261050,16706700.0,16706700.0,-0.05,3.62,22.2,10376.49583334,9736.12,9890.01,9894.86,9892.44
10022.6,5923650000.0,167444571420,16706700.0,16706700.0,-0.09,3.53,22.09,10434.33478021,9737.78,9885.34,9887.42,9886.38
10007.2,5982390000.0,167187538420,16706725.0,16706725.0,-0.12,3.45,21.89,10412.42514282,9738.88,9872.06,9875.65,9873.86
